"","Sector.x","URN","Places","Local.authority","Organisation","Registration.date","Overall.experiences.and.progress.of.children.and.young.people","Latest.full.inspection.date","Homes","Join","Leave","keep","Organisation_fame_search","X.x","Company.name","X.1","X.y","Indiv","Invest","LA_owned_companies","Sector.y","Sector_merge","year","joined","left","age","X.x.x","profit_margin_average","ebitda_margin_average","salaries_turnover_average","Region.Country.name","net_loss","median_house_price_detached","median_wage","average_house_price_per_sq_m","residential_expenditure","Unemployment.rate...aged.16.64.","occupancy_rate_fte","X..of.white...aged.16.","claimant_count_rate","rel_pov_per","overall.average","number_of_inspections","ever_outstanding","ever_inadequate","children_in_care","net_loss_s","median_wage_s","median_house_price_detached_s","average_house_price_per_sq_m_s","children_in_care_s","residential_expenditure_s","claimant_count_rate_s","X..of.white...aged.16._s","Unemployment.rate...aged.16.64._s","occupancy_rate_fte_s","rel_pov_per_s","closed","age_years","X.y.y","chain_size","binary_sector_private","net_loss_2014","needQuint","houseQuint","chain_size_0s","X.x.x.x","reqs_per","recs_per","house_price_2014","children_in_care_23","X.y.y.y","sector_third","sector_invest","sector_corp","sector_indiv","sector_la","majority"
"3348","Private","SC429702",4,"SUFFOLK","The Ryes College LTD","27/04/2011","Good",2022-06-27,1,NA,NA,NA,"The Ryes College LTD",991,"THE RYES COLLEGE LIMITED",846,846,0,984,0,"Investment owned","Investment owned",2022,0,0,152,166,NA,NA,NA,"East of England",-13.8181818181818,34.1817272727273,13.53,2357,12444149.7272727,3.65,91.83,95.8,2.43636363636364,17.6922765044997,3,13,0,0,63,0.237804265449628,-0.467117777905169,-0.0792193094522093,-0.0482497415687799,-0.268098640977203,-0.490243813032032,-0.694027735622431,0.571701556950116,-0.626930820465852,1.14972514743116,-0.530359166129559,"0",12.6666666666667,3309,131,"1",-6,"1","3",13.1,2123,1.5,1.33333333333333,NA,5.58,NA,0,1,0,0,0,"Con"
"3349","Private","SC429995",4,"DURHAM","A Significant Other Limited","22/07/2011","Good",2023-01-25,1,NA,NA,NA,"A Significant Other Limited",400,"A SIGNIFICANT OTHER LIMITED",16,16,0,2816,0,"Investment owned","Investment owned",2023,0,0,149,482,NA,NA,NA,"North East",-42.1818181818182,20.9533181818182,13.2418181818182,1181.66666666667,7850385,5.47,87.92,98.52,3.55454545454545,24.4887937372761,2.44444444444444,20,0,1,54.2857142857143,-0.151282280665666,-0.66703527619974,-0.515708674284718,-0.873938725602697,-0.464873749710573,-0.92271454899347,0.180994256524182,0.792241670230054,0.664688933372892,0.560586455849664,0.376029536879233,"0",12.4166666666667,3310,21,"1",-39,"1","1",2.1,2130,5.83333333333333,5.66666666666667,1171,24.5,NA,0,1,0,0,0,"Lab plurality"
"3350","Local Authority","SC431696",10,"BRADFORD","City of Bradford Metropolitan District Council","10/06/2011","Good",2022-08-02,1,NA,NA,NA,"City of Bradford Metropolitan District Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,0,0,150,NA,NA,NA,NA,"Yorkshire and The Humber",42.3636363636364,28.2907727272727,13.7836363636364,1637,28947929.1818182,6.62,75.27,73.84,5.30909090909091,41.0379124298289,3,12,1,0,120.714285714286,1.00849492410107,-0.291165153223199,-0.273599373610471,-0.554060350052405,1.03513322669954,1.06347129224501,1.55399624420139,-1.20883553408938,1.48082229431496,-1.34545048750225,2.58303258181287,"0",12.5,3311,13,"0",19,"5","2",1.3,2140,1,0.833333333333333,1658,99.36,NA,NA,0,NA,NA,1,"Lab"
"3351","Voluntary","SC432843",7,"NEWCASTLE UPON TYNE","Talbot House Children's Charity Limited","17/02/2012","Good",2022-06-14,1,NA,NA,NA,"Talbot House childrens Charity Limited",1264,"TALBOT HOUSE CHILDREN'S CHARITY LIMITED",821,821,0,0,0,"Corporate owned","Third sector",2022,0,0,142,177,9.633,12.834,61.9577777777778,"North East",-2.09090909090909,28.5940454545455,15.0127272727273,1877.33333333333,17959243.9690909,6.27,89.87,86.79,4.30909090909091,28.247577869612,2.6,11,0,0,49.3571428571429,0.398676587401143,0.561479823730297,-0.263592477150845,-0.385222642313195,-0.576164589895839,0.0289636360337841,0.771456251224741,-0.158837568289676,1.2324338801152,0.854402427354504,0.877303845162884,"0",11.8333333333333,3312,1,"0",1,"2","2",0.1,2151,10,17,1782,10.56,NA,1,NA,NA,NA,NA,"Lab"
"3352","Voluntary","SC435152",6,"KENT","We Are Beams","21/11/2012","Good",2022-04-05,1,NA,NA,NA,"We Are Beams",58,"WE ARE BEAMS",892,892,0,0,0,"Corporate owned","Third sector",2022,0,0,133,198,2.977,4.633,69.043,"South East",-141,44.7295363636364,14.2936363636364,3260.16666666667,23672013.1818182,4.41,86.02,93.39,2.88181818181818,16.2387247448216,2.55555555555556,13,0,1,140.5,-1.50684983075324,0.062632059847002,0.268820009473108,0.586238149026767,1.48190949816793,0.566780797443524,-0.345441738751016,0.376296530110172,-0.0875731210606622,0.274304227203922,-0.72420593339106,"0",11.0833333333333,3313,1,"0",-143,"1","4",0.1,2167,2.66666666666667,1,NA,16.92,NA,1,NA,NA,NA,NA,"Con"
"3353","Private","SC437486",3,"SANDWELL","Progress Children's Services Limited","24/02/2012","Good",2022-05-17,1,NA,NA,NA,"Progress childrens Services Limited",833,"PROGRESS CHILDREN'S SERVICES LIMITED",676,676,6912,6924,0,"Investment owned","Investment owned",2022,0,0,142,289,NA,NA,NA,"West Midlands",14.5454545454545,23.8320454545455,12.7672727272727,1577,11034788.6363636,6.9,80,68.87,5.31818181818182,34.4337158056446,2.45454545454545,15,0,1,39.2142857142857,0.626890811564921,-0.99623696108859,-0.420721149317542,-0.596211234092707,-0.805197913175663,-0.622925276800144,1.56111024413754,-1.61180772636926,1.67953302567476,-0.632758413031532,1.70229190131523,"0",11.8333333333333,3314,6,"1",13,"4","1",0.6,2180,2.42857142857143,0.714285714285714,1545,NA,NA,0,1,0,0,0,"Lab"
"3354","Private","2686229",4,"KENT","Jayne's Homes Limited","07/09/2022","Good",2023-02-22,1,"2022-09-07",NA,NA,"Jaynes Homes Limited",1265,"JAYNE HOMES LIMITED",452,452,4,0,0,"Individual owned","Individual owned",2023,1,0,15,586,NA,NA,NA,"South East",-141,44.7295363636364,14.2936363636364,3260.16666666667,23672013.1818182,4.41,86.02,93.39,2.88181818181818,16.2387247448216,3,2,0,0,140.5,-1.50684983075324,0.062632059847002,0.268820009473108,0.586238149026767,1.48190949816793,0.566780797443524,-0.345441738751016,0.376296530110172,-0.0875731210606622,0.274304227203922,-0.72420593339106,"0",1.25,3315,1,"1",-143,"1","4",0.1,NA,NA,NA,NA,16.92,NA,NA,NA,NA,1,NA,"Con"
"3355","Local Authority","2608630",8,"YORK","City of York Council","16/11/2020","Good",2022-06-21,1,"2020-11-16",NA,NA,"City of York Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,1,0,37,NA,NA,NA,NA,"Yorkshire and The Humber",10.1818181818182,35.1159090909091,15.1436363636364,2848.33333333333,2148504.90909091,2.75,88.58,94.67,1.60909090909091,14.2794173807567,3,1,0,0,16.3571428571429,0.567031342931799,0.65229408163067,-0.048394708727056,0.296919164405694,-1.32132934591893,-1.45950657594242,-1.3414017298122,0.480080112830142,-1.26564388555095,0.660031861589763,-0.985500652390091,"0",3.08333333333333,3316,4,"0",9,"3","3",0.4,NA,NA,NA,2708,NA,NA,NA,0,NA,NA,1,"Lab"
"3356","Private","2608645",3,"CAMBRIDGESHIRE","Fonjock's Social Work Practice","02/12/2020","Good",2022-11-23,1,"2020-12-02",NA,NA,"Fonjocks Social Work Practice",858,"FONJOCK'S SOCIAL WORK PRACTICE LIMITED",315,315,12,0,0,"Individual owned","Individual owned",2022,1,0,36,464,NA,NA,NA,"East of England",-31.3636363636364,37.2408909090909,16.0281818181818,3258.86666666667,12868966.9090909,3.32,80.04,92.97,1.69090909090909,13.1346674338974,3,3,0,0,81.7857142857143,-0.00288068134605056,1.26592097702694,0.0217219589481398,0.58532487987256,0.156096880308667,-0.450250254332946,-1.27737573038684,0.342242542030181,-0.861125610997053,-0.626731418744252,-1.13816537522775,"0",3,3317,3,"1",-11,"1","4",0.3,NA,NA,NA,NA,19.04,NA,NA,NA,NA,1,NA,"Con plurality"
"3357","Voluntary","2608872",2,"NORTH NORTHAMPTONSHIRE","Northamptonshire Childrens Trust Limited","01/11/2020","Requires improvement to be good",2023-01-11,1,"2020-11-01",NA,NA,"Northamptonshire Childrens Trust Limited",1020,"NORTHAMPTONSHIRE CHILDREN'S TRUST LIMITED",576,576,0,0,2,"LA owned company","Third sector",2023,1,0,37,4,NA,NA,NA,"East Midlands",-6.66666666666667,29.6363181818182,15.69,NA,21091772.6666667,3.58,NA,93.98,2.8,18.5354727069045,2,4,0,0,65,0.335907283487244,1.03131747745097,-0.229201269743889,NA,-0.222937140612168,0.323869246505742,-0.409467738176378,0.424134275270159,-0.676608503305804,NA,-0.417909879810683,"0",3.08333333333333,3318,5,"0",NA,"2",NA,0.5,NA,NA,NA,NA,26.65,NA,1,NA,NA,NA,NA,"Con"
"3358","Voluntary","2608892",4,"NORTH NORTHAMPTONSHIRE","Northamptonshire Childrens Trust Limited","01/11/2020","Good",2023-02-07,1,"2020-11-01",NA,NA,"Northamptonshire Childrens Trust Limited",1020,"NORTHAMPTONSHIRE CHILDREN'S TRUST LIMITED",576,576,0,0,2,"LA owned company","Third sector",2023,1,0,37,4,NA,NA,NA,"East Midlands",-6.66666666666667,29.6363181818182,15.69,NA,21091772.6666667,3.58,NA,93.98,2.8,18.5354727069045,3,3,0,0,65,0.335907283487244,1.03131747745097,-0.229201269743889,NA,-0.222937140612168,0.323869246505742,-0.409467738176378,0.424134275270159,-0.676608503305804,NA,-0.417909879810683,"0",3.08333333333333,3319,5,"0",NA,"2",NA,0.5,NA,NA,NA,NA,26.65,NA,1,NA,NA,NA,NA,"Con"
"3359","Voluntary","2608968",6,"WEST NORTHAMPTONSHIRE","Northamptonshire Childrens Trust Limited","01/11/2020","Good",2022-11-15,1,"2020-11-01",NA,NA,"Northamptonshire Childrens Trust Limited",1020,"NORTHAMPTONSHIRE CHILDREN'S TRUST LIMITED",576,576,0,0,2,"LA owned company","Third sector",2022,1,0,37,4,NA,NA,NA,"East Midlands",2.33333333333333,35.4522545454545,16.9333333333333,NA,26790900.3333333,4.14,NA,89.6,2.63636363636364,17.0511934934835,3,4,0,0,77.6666666666667,0.459367437543058,1.89384270931493,-0.0372965326115518,NA,0.0630856950330582,0.860402152013247,-0.537519737027102,0.0689998281502584,-0.27918704058619,NA,-0.615854483653915,"0",3.08333333333333,3320,5,"0",NA,"2",NA,0.5,NA,NA,NA,NA,31.5,NA,1,NA,NA,NA,NA,"Con"
"3360","Private","2532139",4,"WEST NORTHAMPTONSHIRE","TLC Youth Care Ltd","28/05/2019","Good",2022-11-22,1,"2019-05-28",NA,NA,"TLC Youth Care Ltd",941,"TLC YOUTH CARE LIMITED",860,860,4,0,0,"Individual owned","Individual owned",2022,1,0,55,590,NA,NA,NA,"East Midlands",2.33333333333333,35.4522545454545,16.9333333333333,NA,26790900.3333333,4.14,NA,89.6,2.63636363636364,17.0511934934835,2.75,4,0,0,77.6666666666667,0.459367437543058,1.89384270931493,-0.0372965326115518,NA,0.0630856950330582,0.860402152013247,-0.537519737027102,0.0689998281502584,-0.27918704058619,NA,-0.615854483653915,"0",4.58333333333333,3321,2,"1",NA,"2",NA,0.2,771,0,0,NA,31.5,NA,NA,NA,NA,1,NA,"Con"
"3361","Private","2534580",2,"LANCASHIRE","Sandcastle Care Ltd","21/08/2019","Good",2023-02-21,1,"2019-08-21",NA,NA,"Sandcastle Care Ltd",286,"SANDCASTLE CARE LTD",737,737,0,12180,0,"Investment owned","Investment owned",2023,1,0,52,52,11.5825,13.485,63.1425,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,3,4,1,0,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",4.33333333333333,3322,127,"1",-137,"1","1",12.7,779,2,0,NA,9.9,NA,0,1,0,0,0,"Con"
"3362","Private","2537060",2,"BLACKPOOL","Sandcastle Care Ltd","22/08/2019","Good",2023-02-01,1,"2019-08-22",NA,NA,"Sandcastle Care Ltd",286,"SANDCASTLE CARE LTD",737,737,0,12180,0,"Investment owned","Investment owned",2023,1,0,52,52,11.5825,13.485,63.1425,"North West",8.09090909090909,20.8181818181818,12.7627272727273,1300.66666666667,12095110.3636364,5.72,86.56,97.26,5.9,28.7096237395773,3,4,0,0,57.5,0.538348680878428,-0.999390233932352,-0.520167682554273,-0.790339472256098,-0.392292766981051,-0.523103421530299,2.01640624005122,0.690079705990083,0.842109229229862,0.355668650082186,0.938922633501839,"0",4.33333333333333,3323,127,"1",-3,"3","1",12.7,790,0,3,1270,42.92,NA,0,1,0,0,0,"Lab"
"3363","Private","2537782",6,"NORFOLK","The Ryes College LTD","18/10/2019","Good",2022-10-25,1,"2019-10-18",NA,NA,"The Ryes College LTD",991,"THE RYES COLLEGE LIMITED",846,846,0,984,0,"Investment owned","Investment owned",2022,1,0,50,166,NA,NA,NA,"East of England",-15,29.6954090909091,13.3409090909091,2165.33333333333,27972662.3636364,4.32,84.74,96.85,2.41818181818182,19.9423447236469,3,3,0,0,140.571428571429,0.221592326028157,-0.598293928205709,-0.227251484762247,-0.182898398919745,1.48352240889525,0.97165676023082,-0.708255735494734,0.656836527150092,-0.151444427569171,0.0814404100110009,-0.230288358540212,"0",4.16666666666667,3324,131,"1",0,"1","3",13.1,NA,NA,NA,NA,19.32,NA,0,1,0,0,0,"Con"
"3364","Private","2538267",1,"EAST RIDING OF YORKSHIRE","Vcare - 24 Limited","06/07/2020","Good",2023-01-31,1,"2020-07-06",NA,NA,"Vcare - 24 Limited",813,"VCARE-24 LIMITED",885,885,0,0,0,"Corporate owned","Corporate owned",2023,1,0,41,690,NA,NA,NA,"Yorkshire and The Humber",-3.81818181818182,27.0895,13.03,1698.33333333333,10195379.7272727,3.4,93.06,98.28,2.23636363636364,18.0019098154018,3,3,0,0,27.2857142857143,0.374982214400532,-0.813977790719093,-0.313237002452644,-0.510972779700096,-1.07455400463855,-0.701949739357384,-0.85053573421776,0.772782248470059,-0.804351116322822,1.33505522176498,-0.489066232489459,"0",3.41666666666667,3325,6,"1",-3,"2","2",0.6,NA,NA,NA,1694,NA,NA,NA,NA,1,NA,NA,"Con plurality"
"3365","Private","2617199",3,"STAFFORDSHIRE","Blossom Care Group Limited","03/06/2021","Requires improvement to be good",2022-06-14,1,"2021-06-03",NA,NA,"Blossom Care Group Limited",1001,"BLOSSOM CARE GROUP LIMITED",132,132,9,0,0,"Individual owned","Individual owned",2022,1,0,30,723,NA,NA,NA,"West Midlands",-168.090909090909,28.5755181818182,13.3136363636364,1960.95833333333,27026296.0909091,3.49,84.07,96.09,2.25454545454545,18.2369178250539,2,6,0,1,109.928571428571,-1.87847736518387,-0.617213565268285,-0.26420380973432,-0.326474847682024,0.791583706873812,0.882563011910272,-0.836307734345458,0.59521502491011,-0.740479809814313,-0.0195117443009187,-0.457725385733705,"0",2.5,3326,3,"1",-109,"1","2",0.3,NA,NA,NA,NA,36.3,NA,NA,NA,NA,1,NA,"Con"
"3366","Private","2618445",3,"BIRMINGHAM","TJY Care Ltd","23/03/2021","Good",2022-11-29,1,"2021-03-23",NA,NA,"TJY Care Ltd",899,"TJY CARE LTD",859,859,0,0,0,"Corporate owned","Corporate owned",2022,1,0,33,879,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,3,3,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",2.75,3327,2,"1",44,"5","2",0.2,NA,NA,NA,1999,66.69,NA,NA,NA,1,NA,NA,"Lab"
"3367","Private","2619057",5,"SURREY","Prosper and Enterprise Limited","24/08/2021","Good",2023-02-21,1,"2021-08-24",NA,NA,"Prosper and Enterprise Limited",1033,"PROSPER AND ENTERPRISE LIMITED",679,679,15,0,0,"Individual owned","Individual owned",2023,1,0,28,756,NA,NA,NA,"South East",11,72.8636363636364,17.0990909090909,5054.12121212121,26211045.2727273,2.87,74.03,90.21,1.60909090909091,8.41397100954262,3,2,0,0,111.928571428571,0.578254993300509,2.00883205901748,1.19714293589164,1.84651764934389,0.836745207238847,0.805812864207002,-1.3414017298122,0.118459191790245,-1.1804821435396,-1.53228731040789,-1.76772103775658,"0",2.33333333333333,3328,1,"1",-27,"3","4",0.1,NA,NA,NA,NA,59.5,NA,NA,NA,NA,1,NA,"Con"
"3368","Voluntary","SC025745",5,"STOCKPORT","The Together Trust","30/03/1995","Good",2023-02-09,1,NA,NA,NA,"The Together Trust",112,"THE TOGETHER TRUST",851,851,0,0,0,"Corporate owned","Third sector",2023,0,0,345,36,3.541,5.911,64.152,"North West",-57.3636363636364,39.2925454545455,14.2309090909091,2473,8478833.84,4.6,93.37,92.51,2.99090909090909,16.5773282733401,3,13,0,0,43.4285714285714,-0.359543348618403,0.0191168946030737,0.0894190934445785,0.0332419675758041,-0.710036180263623,-0.863550497614141,-0.260073739517201,0.304945316990192,0.0472663037906349,1.3817644274914,-0.679049509514426,"0",28.75,3329,12,"0",-46,"1","3",1.2,1008,1,2.8,2307,13.26,NA,1,NA,NA,NA,NA,"LD plurality"
"3369","Private","2638202",1,"WARRINGTON","Continuum Support - Care Services LTD","30/07/2021","Good",2022-05-10,1,"2021-07-30",NA,NA,"Continuum Support - Care Services LTD",1172,"CONTINUUM SUPPORT - CARE SERVICES LTD",240,240,0,0,0,"Corporate owned","Corporate owned",2022,1,0,29,533,NA,NA,NA,"North West",-9.09090909090909,32.1903727272727,14.6954545454545,2132,8754889.36363636,3.18,86.91,94.67,2.71818181818182,15.9334566147425,2.66666666666667,3,0,0,36.3571428571429,0.30265202313551,0.341381379235645,-0.144926763366613,-0.206315556719913,-0.869714342268571,-0.837561805863243,-0.47349373760174,0.480080112830142,-0.960480976676956,0.408404850095874,-0.764916723199403,"0",2.41666666666667,3330,6,"1",-11,"2","3",0.6,NA,NA,NA,2157,23.68,NA,NA,NA,1,NA,NA,"Lab"
"3370","Private","1236450",5,"KIRKLEES","CareTech Community Services Limited","16/08/2016","Good",2022-09-07,1,"2016-08-16",NA,NA,"CareTech Community Services Limited",270,"CARETECH COMMUNITY SERVICES LIMITED",177,177,0,102,0,"Investment owned","Investment owned",2022,1,0,88,25,12.263,8.856,64.385,"Yorkshire and The Humber",-17.1818181818182,28.2810909090909,13.1345454545455,1604,11226212.6363636,4.49,91.62,81.81,3.86363636363636,30.342410681318,3.25,9,1,1,66.1428571428571,0.191662591711596,-0.741452515312545,-0.27391883838054,-0.577243336274571,-0.197130568975005,-0.604904049533281,0.422870254353327,-0.562620569809562,-0.0307986263864316,1.11808342742295,1.15667234084856,"0",7.33333333333333,3331,225,"1",10,"1","2",22.5,153,0,0.25,1617,2.97,NA,0,1,0,0,0,"Lab"
"3371","Private","1236771",4,"SEFTON","Hexagon Care Services Ltd","09/09/2016","Good",2023-02-28,1,"2016-09-09",NA,NA,"Hexagon Care Services Ltd",944,"HEXAGON CARE SERVICES LIMITED",386,386,0,0,0,"Corporate owned","Corporate owned",2023,1,0,87,34,8.26888888888889,11.2844444444444,58.1088888888889,"North West",-9.81818181818182,30.2745454545455,13.5154545454545,1580,11424038.2727273,3.38,84.75,96.77,3.78181818181818,19.0701834801986,2.83333333333333,7,0,0,53.8571428571429,0.29267544502999,-0.477208251005211,-0.208142092107558,-0.594103689890692,-0.474551214074509,-0.586280153093331,0.358844254927965,0.650350053230094,-0.81854473999138,0.0829471585828213,-0.346600444743909,"0",7.25,3332,53,"1",-13,"1","2",5.3,158,4.33333333333333,5,1564,35.51,NA,NA,NA,1,NA,NA,"Lab"
"3372","Private","1240936",3,"BIRMINGHAM","Meadows Care Limited","14/11/2016","Good",2022-10-18,1,"2016-11-14",NA,NA,"Meadows Care Limited",638,"MEADOWS CARE LIMITED",528,528,0,0,0,"Corporate owned","Corporate owned",2022,1,0,85,89,NA,NA,NA,"West Midlands",29,36.0590909090909,15.5163636363636,2060,39522706.4545455,8.58,74.65,58.05,7.02727272727273,38.0173472377339,2.5,11,0,0,235.214285714286,0.825175301412137,0.91086245481923,-0.0172731407508526,-0.256896617568275,3.62062912259783,2.05901241837486,2.89854223213399,-2.48910332404902,2.8717974138336,-1.43886889895507,2.18020771239103,"0",7.08333333333333,3333,22,"1",44,"5","2",2.2,185,5.66666666666667,1,1999,66.69,NA,NA,NA,1,NA,NA,"Lab"
"3373","Private","1241785",9,"HAMPSHIRE","Aspris Children's Services Limited","24/01/2017","Requires improvement to be good",2022-04-12,1,"2017-01-24",NA,NA,"Aspris childrens Services Limited",939,"ASPRIS CHILDREN'S SERVICES LIMITED",94,94,0,828,0,"Investment owned","Investment owned",2022,1,0,83,11,-0.542222222222222,16.5366666666667,57.0377777777778,"South East",-28.1818181818182,46.5927272727273,15.6472727272727,3536.12121212121,39006609.3636364,3.12,87.43,94.63,1.79090909090909,11.2921167223321,2.4,9,0,0,140.428571428571,0.0407668478656009,1.0016767127196,0.330298529745791,0.780100283124247,1.4802965874406,2.01042549632204,-1.19912173108918,0.476836875870143,-1.00306184768263,0.486755775830497,-1.38388933832308,"0",6.91666666666667,3334,127,"1",-4,"1","4",12.7,197,4.5,3.5,NA,64.31,NA,0,1,0,0,0,"Con"
"3374","Private","1241840",4,"BATH AND NORTH EAST SOMERSET","Wessex College Limited","30/08/2016","Good",2022-08-03,1,"2016-08-30",NA,NA,"Wessex College Limited",647,"WESSEX COLLEGE LIMITED",894,894,0,23520,0,"Investment owned","Investment owned",2022,1,0,88,193,3.06333333333333,7.10333333333333,60.22,"South West",7,47.0571454545455,14.7645454545455,3353.66666666667,7642218.81818182,3.43,89.95,95.24,1.9,10.8163121585561,2.4,9,0,0,12.2222222222222,0.523383813720147,0.389311126460842,0.345622639833813,0.651923276656238,-1.41469895580061,-0.942311935276384,-1.11375373185536,0.526296239510129,-0.783060680819986,0.866456415929061,-1.44734299652421,"0",7.33333333333333,3335,38,"1",5,"3","4",3.8,200,5,2,3211,NA,NA,0,1,0,0,0,"LD"
"3375","Private","1241897",8,"ESSEX","Pathways Care Group","29/11/2016","Good",2022-05-05,1,"2016-11-29",NA,NA,"Pathways Care Group",820,"PATHWAYS CARE GROUP LIMITED",632,632,0,1584,0,"Investment owned","Investment owned",2022,1,0,85,68,1.992,15.202,63.786,"East of England",-2.36363636363637,42.8,14.59,3579.08333333333,17212943.4545455,3.58,88.74,93.03,2.53636363636364,14.9067371108138,2.66666666666667,10,0,0,100.285714285714,0.394935370611573,0.268225449260345,0.205152330616422,0.810281806279873,0.573840758685247,-0.0412953240861627,-0.615773736324767,0.34710739747018,-0.676608503305804,0.684139838738877,-0.90184081647351,"0",7.08333333333333,3336,10,"1",25,"2","4",1,204,4.33333333333333,1.66666666666667,NA,47.6,NA,0,1,0,0,0,"Con"
"3376","Local Authority","SC039248",6,"LANCASHIRE","Lancashire County Council","20/11/2003","Good",2022-05-10,1,NA,NA,NA,"Lancashire County Council",NA,NA,NA,NA,NA,NA,NA,NA,"Local Authority",2022,0,0,241,NA,NA,NA,NA,"North West",-236.272727272727,27.0263,13.5054545454545,1571.80555555556,41367840.9090909,3.81,78.76,92.9,3.1,23.4520010157247,2.5,18,1,1,120.142857142857,-2.81378156257641,-0.48414545126149,-0.31532237248224,-0.599860407849899,1.02222994088096,2.2327188885316,-0.174705740283385,0.336566877350183,-0.513381831117391,-0.819595235937173,0.237762071648069,"0",20.0833333333333,3337,22,"0",-137,"1","1",2.2,1299,3.28571428571429,2.14285714285714,NA,9.9,NA,NA,0,NA,NA,1,"Con"
